name,price,label
bear smoothie fruit yoyo peach  banana 5 x 20g,2.6,Food & Drink
tesco mango  banana bars 5 x 30g,2,Food & Drink
graze crunch snacks salt  vinegar 104g,2.5,Food & Drink
nakd almond macaroon fruit  nut bars 4x35g,3,Food & Drink
graze sweet chilli crunch sharing bag 104g,2.5,Food & Drink
trek flapjack original oat 50g 3 pack,2.75,Food & Drink
kp chilli peanuts 225g,2.65,Food & Drink
tesco strawberry  banana bars 5x30g,2,Food & Drink
tesco figs 250g,2.1,Food & Drink
whitworths dried chilean orchard prunes 210g,2,Food & Drink
love corn smoked bbq 115g,2,Food & Drink
tesco peanuts and raisins 300g,1.2,Food & Drink
fulfil peanut  caramel vitamin  protein bar 40g,1.5,Food & Drink
kp original salted peanuts 375g,3.25,Food & Drink
graze dark chocolate cherry tart 40g,1,Food & Drink
tesco coated peanuts pigs in blankets 200g,1.2,Food & Drink
bear yoyo blackcurrant 3x20g,1.25,Food & Drink
bear yoyo strawberry 3x20g,1.25,Food & Drink
tesco roasted nut mix 45g,0.85,Food & Drink
tesco fruit  nut mix with cranberry 300g,3.45,Food & Drink
tesco toasted 3 seed mix 300g,2.95,Food & Drink
tesco pistachio nuts in shell 250g,3.7,Food & Drink
linwoods flax seeds biological cultures  vitamin d 200g,4.2,Food & Drink
tesco fruit  seed mix 300g,2.95,Food & Drink
wholefoods goji berry 200g,3.45,Food & Drink
tesco organic mixed nuts 200g,3.2,Food & Drink
tesco organic raisins 375g,2.5,Food & Drink
tesco cashew nuts  raisins 200g,2.3,Food & Drink
whitworths californian raisins 400g,3.15,Food & Drink
carb killa cookies  cream 60g bar,2.7,Food & Drink
carb killa caramel chaos 60g bar,2.7,Food & Drink
grenade carb killa peanut nutter 60g,2.7,Food & Drink
tesco brazil nuts 250g,3.6,Food & Drink
tesco jumbo peanuts 300g,2.1,Food & Drink
tesco apple  sultana bars 5 x 30g,2,Food & Drink
urban fruit dried pineapple 100g,2.4,Food & Drink
grenade chocolate chip salted caramel protein bar 60g,2.7,Food & Drink
kp nuts dry roasted peanuts 375g,3.25,Food & Drink
fruit bowl unicorn fruit flakes 5x18g,2.25,Food & Drink
trek energy peanut power multipack 3x55g,2.75,Food & Drink
whitworths stoned dates 350g,2,Food & Drink
gogo squeez fruit snack apple mango 4x90g,2.55,Food & Drink
tesco organic almonds 200 g,3.2,Food & Drink
trek energy cocoa chaos multipack 3x55g,2.75,Food & Drink
trek flapjack cocoa coconut 50g 3pack,2.75,Food & Drink
tesco goji berries 100g,1.85,Food & Drink
kp honey roasted peanuts 375g,3.25,Food & Drink
tesco organic walnut halves 100g,2,Food & Drink
whitworths citrus apricots 275g,3.15,Food & Drink
tesco active cookies  cream flavour protein bar 60g,1.75,Food & Drink
tesco poppy seeds 100g,1,Food & Drink
tesco brown flaxseeds 250g,1.15,Food & Drink
trek power peanut butter crunch bar 55g,1.75,Food & Drink
lovecorn bbq roasted corn snack 45g,1,Food & Drink
walkers max strong double coat peanut jalapeno  cheese 175g,1.99,Food & Drink
urban fruit snack pack mango 35g,1,Food & Drink
lovecorn sea salt roasted corn snack 45g,1,Food & Drink
kind dark chocolate nuts  sea salt 40g,1.3,Food & Drink
tesco snack pack almonds 60g,0.85,Food & Drink
linwoods milled flax nuts  q10 360g,6.75,Food & Drink
tesco almonds 250g,3.6,Food & Drink
tesco organic walnuts 100g,3.2,Food & Drink
tesco finest fruit  nut 190g,3.5,Food & Drink
tesco fruit nut  seed mix 300g,2.95,Food & Drink
tesco cashew  raisins 200g,2.65,Food & Drink
tesco organic cranberries 100g,2.5,Food & Drink
tesco organic fair trade brazil nuts 150g,3.2,Food & Drink
tesco macadamia nuts 250g,5.25,Food & Drink
funktional foods vegan protein blend vanilla 100g,3,Food & Drink
tesco organic sultanas 375g,2.5,Food & Drink
tesco chewy banana 200g,3.8,Food & Drink
grenade carb killa mint dark chocolate 60g,2.7,Food & Drink
grenade carb killa jaffa quake 60g,2.7,Food & Drink
urban fruit coconut chips up 4 pack 72g,2.9,Food & Drink
bear yoyo banana fruit rolls 5x20g,2.6,Food & Drink
grenade carb killa fudged up 60g,2.7,Food & Drink
bear smoothie yoyo strawberry  banana 5 x 20g,2.6,Food & Drink
gogo squeez peach yogurtz pouches 4x85g,2.95,Food & Drink
tesco pecan halves 200g,3.3,Food & Drink
fulfil chocolate hazenut whip vitamin protein bar 55g,2.7,Food & Drink
fulfil peanut butter vitamin protein bar 55g,2.7,Food & Drink
urban fruit gentlygentle baked mango  passion fruit 85g,2.4,Food & Drink
nakd apple danish bar 4x30g mpk,2.75,Food & Drink
tesco organic cashew nuts 100g,2,Food & Drink
tesco pistachios roasted salted kernels 100g,3,Food & Drink
phd smart bar chocolate peanut butter 64g,2,Food & Drink
tesco active vanilla caramel crunch protein bar 60g,1.75,Food & Drink
whitworths apple  cinnamon sultanas 300g,3.15,Food & Drink
tesco organic whole almonds 100g,2,Food & Drink
love corn cheese  onion 115g,2,Food & Drink
phd smart bar white chocolate blondie 64g,2,Food & Drink
fulfil chocolate brownie vitamin  protein bar 40g,1.5,Food & Drink
walkers max strong double coat peanut spicy wasabi 175g,1.99,Food & Drink
bear pure fruit yoyos strawberry 20g,0.6,Food & Drink
wicked kitchen cool triangles 85g,1,Food & Drink
tesco fruit  nut shot 25g,0.6,Food & Drink
naturya organic cacao powder fair trade 250g,6.5,Food & Drink
linwoods organic flax sunflower seeds berries 425g,6,Food & Drink
linwoods shelled hemp 200g,5.5,Food & Drink
tesco fruit  nut mix with apricots 300g,3.45,Food & Drink
linwoods organic milled hemp flax  chia seeds 200g,4,Food & Drink
tesco organic mixed nuts 250g,4.5,Food & Drink
naturya organic cacao nibs 125g,4,Food & Drink
funktional foods cacao powder 100g,3,Food & Drink
grenade carb killa dark chocolate raspberry bar 60g,2.75,Food & Drink
grenade carb killa white chocolate peanut bar 60g,2.7,Food & Drink
scimx double chocolate protein cookie 75g,2,Food & Drink
grenade carb killa birthday cake protein bar 60g,2.7,Food & Drink
fulfil peanut  caramel vitamin  protein bar 55g,2.7,Food & Drink
urban fruit gently baked cherries 75g,2.4,Food & Drink
urban fruit gently baked blueberries 75g,2.4,Food & Drink
urban fruit raspberry 90g,2.4,Food & Drink
kings jerky snacks assortment 70g,2.99,Food & Drink
gogo squeez yogurt snack strawberry 4x85g,2.95,Food & Drink
nakd berry bliss bar 4x30g,2.75,Food & Drink
nakd banana bread bar 4x30g,2.75,Food & Drink
whitworths fusions strawberry mango 75g,2.1,Food & Drink
whitworths fusions watermelon papaya 80g,2.1,Food & Drink
maximuscle cookies  cream protein bar 45g,2,Food & Drink
whitworths maple syrup prunes 275g,3.15,Food & Drink
phd smart birthday cake bar 64g,2,Food & Drink
phd smart salted fudge brownie bar 64g,2,Food & Drink
phd smart bar dark chocolate raspberry 64g,2,Food & Drink
tesco organic soft figs 200g,2.5,Food & Drink
kind protein crunchy peanut butter bar 50g,1.6,Food & Drink
kind protein dark chocolate nut bar 50g,1.6,Food & Drink
kind maple pecan  almond bars 3x30g,3,Food & Drink
kind almond  coconut bar 40g,1.3,Food & Drink
tesco organic soft apricots 200g,2.5,Food & Drink
kind peanut butter  dark chocolate 40g,1.3,Food & Drink
kind salted caramel dark chocolate bar 40g,1.3,Food & Drink
kind dark chocolate orange almond bar 40g,1.3,Food & Drink
kind caramel almond  sea salt 40g,1.3,Food & Drink
bear pure fruit yoyos mango 20g,0.6,Food & Drink
grenade thermo detonator 100 caps,33,Food & Drink
fulfil vitamin  protein bars 10 mixed pack 550g,24.15,Food & Drink
naturya organic hemp protein powder 300g,12,Food & Drink
naturya organic greens blend 250g,15,Food & Drink
naturya organic blend immunity super green 250g,12,Food & Drink
naturya organic blend cognition chocolate flavoured 250g,12,Food & Drink
naturya organic plant super protein cacao maca 210g,10,Food & Drink
naturya organic plant super protein banana baobab 210g,10,Food & Drink
naturya organic super protein acai strawberry 210g,10,Food & Drink
naturya organic blend energy banana flavoured 250g,12,Food & Drink
naturya organic tumeric blend 250g,8,Food & Drink
naturya organic spirulina powder 100g,6,Food & Drink
naturya super food breakfast seed crunch 150g,5,Food & Drink
naturya super boost breakfast cacao 150g,5,Food & Drink
naturya organic maca powder 125g,4,Food & Drink
naturya super food breakfast berries 150g,5,Food & Drink
funktional foods hemp protein powder 100g,3,Food & Drink
funktional foods spirulina powder 100g,3,Food & Drink
funktional foods wheatgrass powder 100g,3,Food & Drink
funktional foods green superblend powder 100g,3,Food & Drink
forest feast tropical dried pineapple 120g,3.3,Food & Drink
funktional foodsmaca powder 100g,3,Food & Drink
forest feast whole canadian cranberries 170g,3.3,Food & Drink
forest feast orchard prunes 200g,3.3,Food & Drink
funktional foods vegan protein blend berry 100g,3,Food & Drink
funktional foods vegan protein blend banana 100g,3,Food & Drink
urban fruit wellness glow 85g,3,Food & Drink
urban fruit wellness strength 85g,3,Food & Drink
urban fruit wellness immune 85g,3,Food & Drink
whitworths fusions coconut pineapple 80g,2.1,Food & Drink
maximuscle caramel millionaires protein bar 45g,2,Food & Drink
phd smart bar chocolate brownie 64g,2,Food & Drink
snaffling pig chorizo bites 50g,2,Food & Drink
rice krispies multigrain cereal 350g,3.3,Food & Drink
fibre one chocolate fudge brownie reduced sugar 5 x 24g,2.6,Food & Drink
weetabix minis chocolate 600g,3.5,Food & Drink
weetabix 48pk,5.5,Food & Drink
graze cocoa  vanilla bar 4 x 30g,2.5,Food & Drink
nestle shreddies the original cereal 11kg,3.8,Food & Drink
nestle shreddies coco cereal 560g,3.35,Food & Drink
weetabix cereal 24 pack,3.25,Food & Drink
kelloggs crunchy nut 500g,3.3,Food & Drink
nature valley crunchy granola variety cereal bars 5 x 42g,2.4,Food & Drink
nature valley crunchy granola oats  honey 5x42g,2.4,Food & Drink
nestle shredded wheat cereal 30 pack 675g,3,Food & Drink
quaker oat so simple golden syrup porridge 57g,0.9,Food & Drink
weetabix chocolate weetos cereal 500g,3.3,Food & Drink
nestle shreddies the original cereal 630g,3.25,Food & Drink
kelloggs rice krispie squares marshmallow 4 x 28g,2,Food & Drink
kelloggs rice krispie squares caramel 4 x 36g,2,Food & Drink
kelloggs rice krispie squares chocolate 4x36g,2,Food & Drink
kelloggs corn flakes 720g,3,Food & Drink
tesco scottish oats porridge 1kg,1.25,Food & Drink
tesco honey nut cereal 500g,1.5,Food & Drink
tesco pillows chocolate nut cereal 375g,1.15,Food & Drink
tesco cinnamon instant oats cinnamon pot 55g,0.5,Food & Drink
tesco wheat biscuits cereal 24 pack,1.85,Food & Drink
kelloggs corn flakes 500g,1.99,Food & Drink
tesco instant oats porridge pot apple  blueberry 55g,0.5,Food & Drink
tesco bran flakes 750g,1.35,Food & Drink
tesco choco hoops 375g,1,Food & Drink
kelloggs frosties cereal bars 6 x 25g,1,Food & Drink
kelloggs coco pops cereal bar 6 x 20g,1,Food & Drink
tesco pillows with milk chocolate filling 375g,1.15,Food & Drink
tesco salted caramel munch bars 192g,1,Food & Drink
nature valley crunchy canadian maple syrup bar 42g,0.65,Food & Drink
tesco multigrain hoops cereal 375g,1,Food & Drink
tesco honey hoops 375g,1,Food & Drink
tesco fruit  fibre cereal 750g,1.5,Food & Drink
tesco wheat biscuits cereal 48pk,2.7,Food & Drink
tesco rice snaps cereal 375g,0.85,Food & Drink
growers harvest porridge oats 1kg,0.7,Food & Drink
tesco choco snaps 375g,0.89,Food & Drink
weetabix 72pk,6.5,Food & Drink
jordans country crisp  strawberry 500g,3.6,Food & Drink
curiously cinnamon cereal 565g,4,Food & Drink
kelloggs crunchy nut 1kg,4.5,Food & Drink
nestle cheerios honey cereal 370g,2.9,Food & Drink
nestle cheerios multigrain cereal 800g,3.45,Food & Drink
kelloggs special k 750g,3.5,Food & Drink
nature valley crunchy granola oats  chocolate bars 5x42g,2.4,Food & Drink
kelloggs coco pops 720g,3.5,Food & Drink
kelloggs rice krispies 700g,3.5,Food & Drink
quaker oat so simple 20 golden syrup porridge sachets 720g,4,Food & Drink
nature valley granola bars maple syrup 5 pack,2.4,Food & Drink
kelloggs special k 500g,3,Food & Drink
quaker oat so simple golden syrup porridge 10 x 36g,2.75,Food & Drink
kelloggs frosties cereal 500g,3.3,Food & Drink
belvita soft bakes chocolate chip 250g,2.5,Food & Drink
kelloggs coco pops 480g,3,Food & Drink
tesco scottish oats porridge 2kg,2.55,Food & Drink
tesco no added sugar swiss style muesli 1kg,2.3,Food & Drink
nestle shreddies frosted cereal 560g,3.25,Food & Drink
quaker oat so simple 22 original porridge sachets 594g,4,Food & Drink
eat natural protein bar 3 x 45g,2.2,Food & Drink
go ahead apple bakes 6x35g,1.75,Food & Drink
quaker oat so simple apple  blueberry porridge 57g,0.9,Food & Drink
scotts porridge oats 1kg,1.95,Food & Drink
quaker porridge oats 1kg,1.95,Food & Drink
t crunchy cookie cereal 325g,1.5,Food & Drink
quaker protein golden syrup porridge 63g,0.9,Food & Drink
ready brek original 450g,2.2,Food & Drink
belvita chocolate chip biscuits 225g,1.25,Food & Drink
tesco nut  maple crisp 500g,1.6,Food & Drink
tesco fruit  nut granola 1kg,2,Food & Drink
alpen light cereal bar chocolate raspberry shortcakes 5x19g,1,Food & Drink
kelloggs rice krispies cereal milk bars 6x20g,1,Food & Drink
alpen strawberry  yogurt cereal bars 5x29g,1,Food & Drink
cadbury bournville brunch bar chocolate chip 5x32g,1,Food & Drink
tesco low fat special flake cereal 500g,1.25,Food & Drink
fuel10k double chocolate oat muffin 52g,1,Food & Drink
tesco raisin munch bar 6x32g,1,Food & Drink
tesco special flake fruit 375g,1.25,Food & Drink
lizis low sugar granola 500g,4,Food & Drink
jordans country crisp chunky nut 500g,3.6,Food & Drink
nature valley protein peanut  chocolate bars 4x40g,3.05,Food & Drink
tesco organic porridge oats 750g,2.15,Food & Drink
kelloggs krave milk chocolate cereal 850g,4,Food & Drink
tesco superberry granola 500g,2.3,Food & Drink
kelloggs crunchy nut chocolate clusters 450g,2.5,Food & Drink
kelloggs special k red berries 500g,3.5,Food & Drink
kelloggs cereal frosties 1kg,4,Food & Drink
nestle shredded wheat honey nut cereal 500g,3.1,Food & Drink
kelloggs fruit  fibre cereal 700g,3,Food & Drink
quaker oat so simple original porridge 10 pack 270g,2.75,Food & Drink
kelloggs coco pops rocks 350g,2.5,Food & Drink
flahavans irish organic porridge 1kg,2.4,Food & Drink
kelloggs allbran cereal 750g,3,Food & Drink
nestle cheerios multigrain cereal 540g,3.25,Food & Drink
nestle shredded wheat bitesize cereal 720g,3.5,Food & Drink
quaker jumbo rolled porridge oats 1kg,2.3,Food & Drink
tesco honey  almond granola 1kg,2,Food & Drink
belvita biscuit strawberry  yogurt crunch 253g,2.5,Food & Drink
eat natural yogurt almond  apricot bars 3x50g,2.2,Food & Drink
kelloggs rice krispies 510g,3,Food & Drink
eat natural dark chocolate cranberry  macadamia bars 3x45g,2.2,Food & Drink
kelloggs variety cereal 8 pack 191g,2.5,Food & Drink
weetabix on the go chocolate drink 250ml,1.5,Food & Drink
kelloggs nutrigrain strawberry 6x37g,2,Food & Drink
weetabix chocolate cereal 540g 24pk,2.75,Food & Drink
quaker oat so simple sweet cinnamon porridge 57g,0.9,Food & Drink
tesco fruit nut muesli 750g,2.15,Food & Drink
tesco 50 fruit muesli 750g,2.15,Food & Drink
scotts old fashion oat porridge 1kg,2.3,Food & Drink
go ahead yogurt breaks forest fruit 5x355g,1.75,Food & Drink
belvita honey  nut biscuits 225g,1.25,Food & Drink
belvita milk  cereal biscuits 225g,1.25,Food & Drink
kelloggs raisin wheats 450g,1.8,Food & Drink
jordans frusli wild berry 6x30g,2,Food & Drink
mcvitie go ahead yogurt breaks strawberry 5x355g,1.75,Food & Drink
kelloggs cereal wheats blueberry 500g,1.8,Food & Drink
jordans frusli blueberry burst 6x30g,2,Food & Drink
tesco strawberry crisp 500g,1.6,Food & Drink
tesco tropical fruits granola 1kg,2,Food & Drink
alpen light summer fruits bars 5 pack 95g,1,Food & Drink
tesco frosted flakes cereal 500g,1.2,Food & Drink
tesco cornflakes cereal 500g,0.65,Food & Drink
jordans country crisp chocolate 500g,3.6,Food & Drink
fibre one birthday cake 5x24g pack 120g,2.6,Food & Drink
kelloggs bran flakes 750g,3,Food & Drink
belvita milk  cereal biscuits 12 pack 540g,3,Food & Drink
fuel 70 cocoa chunks 400g,2.85,Food & Drink
fibre one lemon drizzle reduced sugar squares 5 x 24g,2.6,Food & Drink
kelloggs krave chocolate  hazelnut cereal 850g,4,Food & Drink
weetabix oatibix cereal 24 pack,3.5,Food & Drink
nature valley sweet  salty dark chocolate with nuts 120g,1.75,Food & Drink
nature valley sweet  salty nut peanut bars 4x30g,1.75,Food & Drink
fuel energy drink chocolate 330ml,1,Food & Drink
alpen no added sugar 110kg,3.75,Food & Drink
kelloggs crunchy nut granola nut  chocolate 380g,2.5,Food & Drink
alpen the original swiss style muesli 550g,2.7,Food & Drink
belvita breakfast soft bakes blueberry 250g,2.5,Food & Drink
nutella bready 6 x 22g,2.3,Food & Drink
nestle cheerios honey cereal 575g,3.55,Food & Drink
quaker oat so simple sultana raisin cranberry 10x385g,2.75,Food & Drink
eat natural protein packed with salted caramel 3x45g,2.2,Food & Drink
quaker oat so simple apple blueberry porridge 10x36g,2.75,Food & Drink
belvita soft filled chocolate biscuits 250g,2.7,Food & Drink
tesco free from pure oats 450g,2,Food & Drink
nestle cookie crisp cereal 500g,2.2,Food & Drink
tesco multigrain boulders 325g,1.5,Food & Drink
tesco honey nut chocolate clusters 500g,2.15,Food & Drink
kelloggs nutrigrain blueberry 6x37g,2,Food & Drink
mcvitie go ahead strawberry bakes 6x35g,1.75,Food & Drink
tesco super smooth porridge 750g,2,Food & Drink
tesco original 270g,1.2,Food & Drink
weetabix on the go vanilla drink 250ml,1.5,Food & Drink
weight watchers chewy caramel wafers 5 x 16g,1.5,Food & Drink
kelloggs nutrigrain chocolate chip 6x45g,2.5,Food & Drink
quaker porridge to go golden syrup 2x55g,1.4,Food & Drink
belvita breakfast reduced sugar chocolate chips biscuit 5 pack 225g,1.25,Food & Drink
quaker oat so simple protein original porridge pot 49g,0.9,Food & Drink
kellogs cereal wheats apricot 500g,1.8,Food & Drink
tesco easy oats golden syrup 360g 10 sachets,1.2,Food & Drink
tesco strawberry  raspberry granola 1kg,2,Food & Drink
tesco 6 apple fruity bakes 222g,1.2,Food & Drink
fuel 10k chocolate porridge pot 70g,0.9,Food & Drink
tesco 6 strawberry fruity bakes 222g,1.2,Food & Drink
fuel 10k golden syrup porridge pot 70g,0.9,Food & Drink
tesco 6 coconut  chocolate bars 180g,1,Food & Drink
tesco peanut munch bar 6 pack 192g,1,Food & Drink
jordans country crisp with lux raisins 500g,3.6,Food & Drink
dorset cereals simply nutty muesli 560g,3.4,Food & Drink
jordans crunchy granola raisin almond 750g,3.6,Food & Drink
jordans simply granola 750g,3.6,Food & Drink
alpen original swiss style muesli 11kg,3.75,Food & Drink
kelloggs special k oats  honey 420g,3,Food & Drink
weetabix minis fruit  nut 600g,3.5,Food & Drink
fibre one reduced sugar salted caramel squares 5x24g,2.6,Food & Drink
special k peach  apricot 360g,3,Food & Drink
nature valley protein salted caramel nut bars 4x40g,3.05,Food & Drink
weetabix oatibix flakes cereal 550g,3.5,Food & Drink
nestle nesquik cereal 375g,2.8,Food & Drink
tesco sultana bran cereal 750g,2.6,Food & Drink
flahavans irish organic jumbo oats 1kg,2.5,Food & Drink
quaker oat so simple big bowl original porridge 6 pack 231g,2.2,Food & Drink
kelloggs crunchy nut honey  nut clusters 450g,2.5,Food & Drink
tesco finest super nutty granola 500g,2.7,Food & Drink
fibre one protein caramel bars 3 x 24g,3,Food & Drink
kelloggs special k red berries 330g,3,Food & Drink
fibre one 90 chocolate mint brownie 5x24g,2.6,Food & Drink
kelloggs pop tart strawberry sensation 8x48g,2.5,Food & Drink
tesco honey nut clusters 500g,2.15,Food & Drink
eat natural simply vegan bars 3 x 45g,2.2,Food & Drink
kelloggs pop tart frosted choctastic 8x48g,2.5,Food & Drink
alpen no added sugar swiss style muesli 550g,2.7,Food & Drink
quaker oat so simple sweet cinnamon porridge 330g,2.75,Food & Drink
quaker oat granola raisin 500g,3,Food & Drink
upgo breakfast drink banana  honey 330ml,1,Food & Drink
fibre one milk chocolate popcorn bars 4 x 21g,2,Food & Drink
nestle gofree cornflakes gluten free cereal 500g,2.4,Food & Drink
eat natural bars maple syrup pecan  peanut 45g,2.2,Food & Drink
weetabix biscuits banana cereal 24 pack,2.75,Food & Drink
tesco high protein granola 500g,2.3,Food & Drink
nestle gofree honey flakes gluten free cereal 500g,2.4,Food & Drink
tesco free from branflakes 300g,1.8,Food & Drink
weetabix on the go strawberry drink 250ml,1.5,Food & Drink
tesco nuts and seeds muesli 750g,2.15,Food & Drink
kelloggs nutrigrain raisin 6 x 45g,2.5,Food & Drink
tesco chocolate crisp 500g,1.6,Food & Drink
fuel energy drink strawberry 330ml,1,Food & Drink
fuel 10k vanilla liquid breakfast 330ml,1,Food & Drink
tesco 5 chocolate  raspberry bars 115g,1.05,Food & Drink
tesco easy oats apple  blueberry 360g,1.2,Food & Drink
tesco pumpkin seeds almond  dark chocolate bars 140g,1.3,Food & Drink
kelloggs all bran golden crunch 390g,3,Food & Drink
dorset cereals simply delicious muesli 650g,3.4,Food & Drink
lizis low sugar maple  pecan granola 500g,4,Food & Drink
jordans natural muesli 1kg,3.6,Food & Drink
dorset cereals simply fruity muesli 630g,3.4,Food & Drink
honey monster wheat puffs cereal 520g,3,Food & Drink
quaker oat so simple protein golden syrup porridge 8x 43g,2.75,Food & Drink
jordans country crisp honey nut 500g,3.6,Food & Drink
tesco free from original porridge pot 55g,0.9,Food & Drink
nairns gluten free scottish porridge 450g,2.2,Food & Drink
kelloggs special k dark chocolate granola 350g,3,Food & Drink
kelloggs just right cereal 500g,3.15,Food & Drink
nature valley crunchy variety cereal bars family pack 10 x 42g,3,Food & Drink
kelloggs special k mixed berries granola 350g,3,Food & Drink
fibre one 90 calorie doughnut strawberry 4x23g,2.5,Food & Drink
tesco free from gluten syrup porridge pot 55g,0.9,Food & Drink
fuel10k salted caramel porridge pot 70g,0.9,Food & Drink
belvita soft bakes red berries 250g,2.5,Food & Drink
fibre one protein cookies  cream bars 3 x 24g,3,Food & Drink
kelloggs hot fudge sundae pop tarts 8x48g,2.5,Food & Drink
tesco swiss style muesli 1kg,2.3,Food & Drink
tesco grains  seeds granola 500g,2,Food & Drink
belvita dark chocolate  hazelnut baked bar 4x 40g,1.75,Food & Drink
quaker oat so simple velvety chocolate porridge 10 pack 365g,2.75,Food & Drink
oreo os cereal 350g,3,Food & Drink
nestle shreddies the honey one cereal 460g,2.7,Food & Drink
eat natural bars apple ginger  dark chocolate 3 x 45g,2.2,Food & Drink
quaker oat so simple banana porridge 10 sachets 348g,2.75,Food & Drink
kelloggs krave cookies  cream flavour cereal 410g,2.49,Food & Drink
moma porridge pot cranberry  raisin 70g,1.15,Food & Drink
mornflake mighty creamy superfast oats 125kg,1.95,Food & Drink
fuel 10k chocolate oat fibre breakfast drink 330ml,1,Food & Drink
kelloggs krave milk chocolate cereal 410g,2.49,Food & Drink
weetabix on the go banana drink 250ml,1.5,Food & Drink
quaker porridge to go cinnamon bar 2x55g,1.4,Food & Drink
quaker porridge to go mixed berries 2x55g,1.4,Food & Drink
tesco multigrain meteors 350g,1.5,Food & Drink
bran flakes 500g,2,Food & Drink
tesco free from choco snaps cereal 300g,1.8,Food & Drink
tesco standard raisin crispy slices 5 pack 218g,0.95,Food & Drink
tesco free from choconut pillows 300g,1.8,Food & Drink
alpen light cereal bars salted caramel 5x19g,1,Food & Drink
jordans super granola berry 550g,4.3,Food & Drink
dorset cereals honey granola 500g,4.3,Food & Drink
eat natural gluten free buckwheat toasted muesli 500g,3.2,Food & Drink
jordans crunchy oat granola tropical fruit 750g,3.6,Food & Drink
lizis original granola 500g,3,Food & Drink
natures path organic gluten free mesa sunrise cereal 355g,3.5,Food & Drink
weetabix crunchy bran cereal 375g,3,Food & Drink
grape nuts 580g,3.45,Food & Drink
fuel loaded fruit 400g,2.85,Food & Drink
quaker oat so simple protein original porridge 8pk302g,2.75,Food & Drink
tesco oat bran 675g,2.2,Food & Drink
kelloggs crunchy nut granola fruit  nut 380g,2.5,Food & Drink
nutella bready chocolate wafers 15 x 22g,4.5,Food & Drink
belvita soft bakes golden grain 250g,2.5,Food & Drink
nestle gluten free gofree rice pops 350g,2.3,Food & Drink
tesco finest chocolate  berry granola 500g,2.7,Food & Drink
tesco finest fruit nut  seed muesli 500g,2.7,Food & Drink
quaker oat granola golden crunch 500g,3,Food & Drink
kelloggs special k chocolate 360g,3,Food & Drink
tesco free from berry granola 350g,2.75,Food & Drink
kelloggs fruit  fibre cereal 375g,2.2,Food & Drink
quaker oat so simple big golden syrup porridge 6 pack 298g,2.2,Food & Drink
tesco free from fruit  nut granola 350g,2.75,Food & Drink
quaker oat so simple no added sugar strawberry porridge 8pk 260g,2.75,Food & Drink
tesco free from pure oat fruit muesli 450g,2.3,Food & Drink
belvita sandwich plain yogurt crunch 253g,2.5,Food & Drink
moma porridge almond butter  salted caramel 55g,1.15,Food & Drink
fibre one cake bar triple chocolate 4 x 25g,2.5,Food & Drink
fibre one peanut butter popcorn bars 4 x 21g,2,Food & Drink
kelloggs crunchy nut bites honey  nut flavoured 375g,3,Food & Drink
kellogs choco wheats 480g,1.8,Food & Drink
kelloggs krave chocolate hazelnut flavour 410g,2.49,Food & Drink
moma jumbo oat porridge plain 65g,1.15,Food & Drink
moma porridge cacao  hazelnut pot 65g,1.15,Food & Drink
tesco free from cornflakes cereal 300g,1.5,Food & Drink
moma coconut  chia porridge pot 55g,1.15,Food & Drink
tesco free from honey hoops 300g,1.5,Food & Drink
jordans super granola nutty 550g,4.3,Food & Drink
dorset cereal pecan  almond muesli crunch 400g,4,Food & Drink
dorset cereals oat granola 550g,4,Food & Drink
spoon cereals cinnamon  pecan granola 400g,4,Food & Drink
dorset cereals berry  cherry muesli 600g,4,Food & Drink
nutribrex gluten free cereal 375g,3.8,Food & Drink
eat natural gluten free granola buckwheat seeds  honey 425g,3.2,Food & Drink
quaker oat so simple gluten free original porridge 10 pack 350g,3.2,Food & Drink
nairns gluten free oat muesli 450g,2.9,Food & Drink
kelloggs rice krispies multigrain strawberry apple 350g,3.3,Food & Drink
eat natural gluten free ancient grains muesli 450g,3.2,Food & Drink
nestle nesquik mix cereal 325g,2.65,Food & Drink
scotts porage oats porridge 2kg,3.15,Food & Drink
kelloggs rice krispies multigrain blueberry  apple shape 350g,3.3,Food & Drink
tesco finest berry  cherry museli 500g,2.7,Food & Drink
quaker oat so simple gluten free original porridge 510g,3,Food & Drink
kellogg crunchy nut caramelised granola 380g,2.5,Food & Drink
biome super seedy nutty prebiotic granola 360g,3.7,Food & Drink
belvita baked bar cranberry  hazelnut 4x40g,1.75,Food & Drink
kelloggs limited edition coco pops hazelnut  chocolate flavoured 480g,3,Food & Drink
upgo energize breakfast shake honeycomb 400ml,1.5,Food & Drink
tesco finest scottish porridge oats 750g,2,Food & Drink
weetabix weetos orange chocolatey hoops 420g,3.3,Food & Drink
quaker vibrant oats forest fruits porridge 236g,2.4,Food & Drink
biome low sugar prebiotic granola 360g,3.7,Food & Drink
fibre one red velvet cake bar 25 g,2.5,Food & Drink
quaker oat so simple no added sugar apple porridge 8pk 271g,2.75,Food & Drink
upgo energize breakfast shake chocolate 400ml,1.5,Food & Drink
tesco multigrain cosmos 350g,1.5,Food & Drink
nakd blueberry muffin bar 35g,1,Food & Drink
eat natural protein bar 45g,1,Food & Drink
tesco free from rice snaps 300g,1.5,Food & Drink
nakd peanut delight 35g bar,1,Food & Drink
eat natural almond  apricot yogurt coated bar 50g,1,Food & Drink
